Dimensions,additional_images,attrib__bulb_type,attrib__color,attrib__designer,attrib__finish,attrib__material,attrib__number_bulbs,attrib__shade,attrib__switch_type,attrib__wattage,attrib__cord_length,cost_price,height,length,manufacturer,manufacturer_sku,min_price,preferred_shipment_type,product__collection,product__country_of_origin,product__description,lifestyle_images,product__sites,product__title,prop_65,shipment_boxes,width
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60932.jpeg,,,,,,,,,,, 478.00,"29,",,Bradburn Home,BX-60932, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60932_100x.jpeg,www.bradburnhome.com,BX-60932,True,{},
"70""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60928.jpeg,,,,,,,,,,, 898.00,"70,",,Bradburn Home,BX-60928, 898.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60928_100x.jpeg,www.bradburnhome.com,BX-60928,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60925.jpeg,,,,,,,,,,, 478.00,"36,",,Bradburn Home,BX-60925, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60925_100x.jpeg,www.bradburnhome.com,BX-60925,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60924.jpeg,,,,,,,,,,, 498.00,"31,",,Bradburn Home,BX-60924, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60924_100x.jpeg,www.bradburnhome.com,BX-60924,True,{},
"35""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60919.jpeg,,,,,,,,,,, 498.00,"35,",,Bradburn Home,BX-60919, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60919_100x.jpeg,www.bradburnhome.com,BX-60919,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60917.jpeg,,,,,,,,,,, 478.00,"28,",,Bradburn Home,BX-60917, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60917_100x.jpeg,www.bradburnhome.com,BX-60917,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60915.jpeg,,,,,,,,,,, 538.00,"30,",,Bradburn Home,BX-60915, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60915_100x.jpeg,www.bradburnhome.com,BX-60915,True,{},
"19""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60914.jpeg,,,,,,,,,,, 298.00,"19,",,Bradburn Home,BX-60914, 298.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60914_100x.jpeg,www.bradburnhome.com,BX-60914,True,{},
"19""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60913.jpeg,,,,,,,,,,, 318.00,"19,",,Bradburn Home,BX-60913, 318.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60913_100x.jpeg,www.bradburnhome.com,BX-60913,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60834.jpeg,,,,,,,,,,, 498.00,"29,",,Bradburn Home,BX-60834, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60834_100x.jpeg,www.bradburnhome.com,George Xvi,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60833.jpeg,,,,,,,,,,, 478.00,"26,",,Bradburn Home,BX-60833, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60833_100x.jpeg,www.bradburnhome.com,BX-60833,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60832.jpeg,,,,,,,,,,, 758.00,"29,",,Bradburn Home,BX-60832, 758.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60832_100x.jpeg,www.bradburnhome.com,Armani Crest,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60829.jpeg,,,,,,,,,,, 678.00,"34,",,Bradburn Home,BX-60829, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60829_100x.jpeg,www.bradburnhome.com,BX-60829,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60828.jpeg,,,,,,,,,,, 518.00,"34,",,Bradburn Home,BX-60828, 518.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60828_100x.jpeg,www.bradburnhome.com,BX-60828,True,{},
"39""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60825.jpeg,,,,,,,,,,, 558.00,"39,",,Bradburn Home,BX-60825, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60825_100x.jpeg,www.bradburnhome.com,BX-60825,True,{},
"40""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60822.jpeg,,,,,,,,,,, 558.00,"40,",,Bradburn Home,BX-60822, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60822_100x.jpeg,www.bradburnhome.com,BX-60822,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60821.jpeg,,,,,,,,,,, 458.00,"30,",,Bradburn Home,BX-60821, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60821_100x.jpeg,www.bradburnhome.com,BX-60821,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60819.jpeg,,,,,,,,,,, 438.00,"31,",,Bradburn Home,BX-60819, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60819_100x.jpeg,www.bradburnhome.com,BX-60819,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60818.jpeg,,,,,,,,,,, 438.00,"31,",,Bradburn Home,BX-60818, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60818_100x.jpeg,www.bradburnhome.com,BX-60818,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60352.jpeg,,,,,,,,,,, 678.00,"30,",,Bradburn Home,BX-60352, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60352_100x.jpeg,www.bradburnhome.com,Coral Marble,True,{},
"39""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60349.jpeg,,,,,,,,,,, 498.00,"39,",,Bradburn Home,BX-60349, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60349_100x.jpeg,www.bradburnhome.com,BX-60349,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60345.jpeg,,,,,,,,,,, 578.00,"33,",,Bradburn Home,BX-60345, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60345_100x.jpeg,www.bradburnhome.com,The Broadmoor,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60263.jpeg,,,,,,,,,,, 498.00,"30,",,Bradburn Home,BX-60263, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60263_100x.jpeg,www.bradburnhome.com,BX-60263,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60262.jpeg,,,,,,,,,,, 438.00,"37,",,Bradburn Home,BX-60262, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60262_100x.jpeg,www.bradburnhome.com,BX-60262,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60260.jpeg,,,,,,,,,,, 698.00,"33,",,Bradburn Home,BX-60260, 698.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60260_100x.jpeg,www.bradburnhome.com,Il Paradiso,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60247.jpeg,,,,,,,,,,, 458.00,"26,",,Bradburn Home,BX-60247, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60247_100x.jpeg,www.bradburnhome.com,BX-60247,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60070.jpeg,,,,,,,,,,, 458.00,"33,",,Bradburn Home,BX-60070, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60070_100x.jpeg,www.bradburnhome.com,BX-60070,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60066.jpeg,,,,,,,,,,, 438.00,"25,",,Bradburn Home,BX-60066, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60066_100x.jpeg,www.bradburnhome.com,BX-60066,True,{},
"64""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60058.jpeg,,,,,,,,,,, 878.00,"64,",,Bradburn Home,BX-60058, 878.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60058_100x.jpeg,www.bradburnhome.com,BX-60058,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60054.jpeg,,,,,,,,,,, 518.00,"36,",,Bradburn Home,BX-60054, 518.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60054_100x.jpeg,www.bradburnhome.com,BX-60054,True,{},
"68""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BX-60051.jpeg,,,,,,,,,,," 1,058.00","68,",,Bradburn Home,BX-60051," 1,058.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/BX-60051_100x.jpeg,www.bradburnhome.com,BX-60051,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-9856.jpeg,,,,,,,,,,, 478.00,"29,",,Bradburn Home,BW-9856, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-9856_100x.jpeg,www.bradburnhome.com,BW-9856,True,{},
"62""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-9848.jpeg,,,,,,,,,,," 1,318.00","62,",,Bradburn Home,BW-9848," 1,318.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-9848_100x.jpeg,www.bradburnhome.com,BW-9848,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-9843.jpeg,,,,,,,,,,, 598.00,"26,",,Bradburn Home,BW-9843, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-9843_100x.jpeg,www.bradburnhome.com,Caneel Bay,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-9552.jpeg,,,,,,,,,,, 478.00,"33,",,Bradburn Home,BW-9552, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-9552_100x.jpeg,www.bradburnhome.com,BW-9552,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-63605.jpeg,,,,,,,,,,, 698.00,"32,",,Bradburn Home,BW-63605, 698.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-63605_100x.jpeg,www.bradburnhome.com,Spring Vale,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-63604.jpeg,,,,,,,,,,, 598.00,"29,",,Bradburn Home,BW-63604, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-63604_100x.jpeg,www.bradburnhome.com,BW-63604,True,{},
"44""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-63603.jpeg,,,,,,,,,,," 1,198.00","44,",,Bradburn Home,BW-63603," 1,198.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-63603_100x.jpeg,www.bradburnhome.com,Cyprian Floor,True,{},
"40.5""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62953.jpeg,,,,,,,,,,, 798.00,"40.5,",,Bradburn Home,BW-62953, 798.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62953_100x.jpeg,www.bradburnhome.com,BW-62953,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62952.jpeg,,,,,,,,,,, 518.00,"32,",,Bradburn Home,BW-62952, 518.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62952_100x.jpeg,www.bradburnhome.com,BW-62952,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62948.jpeg,,,,,,,,,,, 478.00,"26,",,Bradburn Home,BW-62948, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62948_100x.jpeg,www.bradburnhome.com,BW-62948,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62947.jpeg,,,,,,,,,,, 758.00,"27,",,Bradburn Home,BW-62947, 758.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62947_100x.jpeg,www.bradburnhome.com,BW-62947,True,{},
"67""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62874.jpeg,,,,,,,,,,," 1,078.00","67,",,Bradburn Home,BW-62874," 1,078.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62874_100x.jpeg,www.bradburnhome.com,BW-62874,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62873.jpeg,,,,,,,,,,, 538.00,"32,",,Bradburn Home,BW-62873, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62873_100x.jpeg,www.bradburnhome.com,BW-62873,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62871.jpeg,,,,,,,,,,, 578.00,"26,",,Bradburn Home,BW-62871, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62871_100x.jpeg,www.bradburnhome.com,BW-62871,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62870.jpeg,,,,,,,,,,, 578.00,"34,",,Bradburn Home,BW-62870, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62870_100x.jpeg,www.bradburnhome.com,BW-62870,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62869.jpeg,,,,,,,,,,, 518.00,"26,",,Bradburn Home,BW-62869, 518.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62869_100x.jpeg,www.bradburnhome.com,BW-62869,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62867.jpeg,,,,,,,,,,, 598.00,"28,",,Bradburn Home,BW-62867, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62867_100x.jpeg,www.bradburnhome.com,BW-62867,True,{},
"39""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62866.jpeg,,,,,,,,,,, 598.00,"39,",,Bradburn Home,BW-62866, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62866_100x.jpeg,www.bradburnhome.com,BW-62866,True,{},
"39""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62865.jpeg,,,,,,,,,,, 598.00,"39,",,Bradburn Home,BW-62865, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62865_100x.jpeg,www.bradburnhome.com,BW-62865,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62678.jpeg,,,,,,,,,,, 478.00,"29,",,Bradburn Home,BW-62678, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62678_100x.jpeg,www.bradburnhome.com,BW-62678,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62675.jpeg,,,,,,,,,,, 478.00,"33,",,Bradburn Home,BW-62675, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62675_100x.jpeg,www.bradburnhome.com,BW-62675,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62674.jpeg,,,,,,,,,,, 478.00,"27,",,Bradburn Home,BW-62674, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62674_100x.jpeg,www.bradburnhome.com,BW-62674,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62671.jpeg,,,,,,,,,,, 578.00,"37,",,Bradburn Home,BW-62671, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62671_100x.jpeg,www.bradburnhome.com,BW-62671,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62670.jpeg,,,,,,,,,,, 678.00,"36,",,Bradburn Home,BW-62670, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62670_100x.jpeg,www.bradburnhome.com,La Espada,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62669.jpeg,,,,,,,,,,, 598.00,"36,",,Bradburn Home,BW-62669, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62669_100x.jpeg,www.bradburnhome.com,BW-62669,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62668.jpeg,,,,,,,,,,, 598.00,"36,",,Bradburn Home,BW-62668, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62668_100x.jpeg,www.bradburnhome.com,BW-62668,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62667.jpeg,,,,,,,,,,, 498.00,"29,",,Bradburn Home,BW-62667, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62667_100x.jpeg,www.bradburnhome.com,BW-62667,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62666.jpeg,,,,,,,,,,, 458.00,"23,",,Bradburn Home,BW-62666, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62666_100x.jpeg,www.bradburnhome.com,BW-62666,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62665.jpeg,,,,,,,,,,, 918.00,"30,",,Bradburn Home,BW-62665, 918.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62665_100x.jpeg,www.bradburnhome.com,Kashmir,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62660.jpeg,,,,,,,,,,, 538.00,"30,",,Bradburn Home,BW-62660, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62660_100x.jpeg,www.bradburnhome.com,BW-62660,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62658.jpeg,,,,,,,,,,, 578.00,"28,",,Bradburn Home,BW-62658, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62658_100x.jpeg,www.bradburnhome.com,BW-62658,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62574.jpeg,,,,,,,,,,, 558.00,"30,",,Bradburn Home,BW-62574, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62574_100x.jpeg,www.bradburnhome.com,BW-62574,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62548.jpeg,,,,,,,,,,, 478.00,"28,",,Bradburn Home,BW-62548, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62548_100x.jpeg,www.bradburnhome.com,BW-62548,True,{},
"38""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62542.jpeg,,,,,,,,,,, 638.00,"38,",,Bradburn Home,BW-62542, 638.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62542_100x.jpeg,www.bradburnhome.com,BW-62542,True,{},
"69""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62536.jpeg,,,,,,,,,,," 1,138.00","69,",,Bradburn Home,BW-62536," 1,138.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62536_100x.jpeg,www.bradburnhome.com,BW-62536,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62531.jpeg,,,,,,,,,,, 398.00,"27,",,Bradburn Home,BW-62531, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62531_100x.jpeg,www.bradburnhome.com,BW-62531,True,{},
"68""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62530.jpeg,,,,,,,,,,, 758.00,"68,",,Bradburn Home,BW-62530, 758.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62530_100x.jpeg,www.bradburnhome.com,BW-62530,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62525.jpeg,,,,,,,,,,, 398.00,"30,",,Bradburn Home,BW-62525, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62525_100x.jpeg,www.bradburnhome.com,BW-62525,True,{},
"22""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62523.jpeg,,,,,,,,,,, 478.00,"22,",,Bradburn Home,BW-62523, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62523_100x.jpeg,www.bradburnhome.com,BW-62523,True,{},
"21""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62340.jpeg,,,,,,,,,,, 478.00,"21,",,Bradburn Home,BW-62340, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62340_100x.jpeg,www.bradburnhome.com,BW-62340,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62339.jpeg,,,,,,,,,,, 678.00,"36,",,Bradburn Home,BW-62339, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62339_100x.jpeg,www.bradburnhome.com,Quest,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62338.jpeg,,,,,,,,,,, 478.00,"28,",,Bradburn Home,BW-62338, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62338_100x.jpeg,www.bradburnhome.com,BW-62338,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62337.jpeg,,,,,,,,,,, 458.00,"23,",,Bradburn Home,BW-62337, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62337_100x.jpeg,www.bradburnhome.com,BW-62337,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62335.jpeg,,,,,,,,,,, 438.00,"23,",,Bradburn Home,BW-62335, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62335_100x.jpeg,www.bradburnhome.com,BW-62335,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62334.jpeg,,,,,,,,,,, 498.00,"29,",,Bradburn Home,BW-62334, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62334_100x.jpeg,www.bradburnhome.com,BW-62334,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62242.jpeg,,,,,,,,,,, 458.00,"28,",,Bradburn Home,BW-62242, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62242_100x.jpeg,www.bradburnhome.com,BW-62242,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62241.jpeg,,,,,,,,,,, 458.00,"26,",,Bradburn Home,BW-62241, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62241_100x.jpeg,www.bradburnhome.com,BW-62241,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62239.jpeg,,,,,,,,,,, 538.00,"36,",,Bradburn Home,BW-62239, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62239_100x.jpeg,www.bradburnhome.com,BW-62239,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62238.jpeg,,,,,,,,,,, 598.00,"31,",,Bradburn Home,BW-62238, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62238_100x.jpeg,www.bradburnhome.com,Vintage Rose,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62237.jpeg,,,,,,,,,,, 478.00,"30,",,Bradburn Home,BW-62237, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62237_100x.jpeg,www.bradburnhome.com,BW-62237,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62236.jpeg,,,,,,,,,,, 478.00,"28,",,Bradburn Home,BW-62236, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62236_100x.jpeg,www.bradburnhome.com,BW-62236,True,{},
"35""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-62235.jpeg,,,,,,,,,,, 478.00,"35,",,Bradburn Home,BW-62235, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-62235_100x.jpeg,www.bradburnhome.com,BW-62235,True,{},
"69""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61925.jpeg,,,,,,,,,,," 1,138.00","69,",,Bradburn Home,BW-61925," 1,138.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61925_100x.jpeg,www.bradburnhome.com,BW-61925,True,{},
"68""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61799.jpeg,,,,,,,,,,, 998.00,"68,",,Bradburn Home,BW-61799, 998.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61799_100x.jpeg,www.bradburnhome.com,BW-61799,True,{},
"69""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61457.jpeg,,,,,,,,,,, 798.00,"69,",,Bradburn Home,BW-61457, 798.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61457_100x.jpeg,www.bradburnhome.com,BW-61457,True,{},
"69""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61456.jpeg,,,,,,,,,,, 998.00,"69,",,Bradburn Home,BW-61456, 998.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61456_100x.jpeg,www.bradburnhome.com,BW-61456,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61443.jpeg,,,,,,,,,,, 398.00,"25,",,Bradburn Home,BW-61443, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61443_100x.jpeg,www.bradburnhome.com,BW-61443,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61367.jpeg,,,,,,,,,,, 458.00,"32,",,Bradburn Home,BW-61367, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61367_100x.jpeg,www.bradburnhome.com,BW-61367,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61366.jpeg,,,,,,,,,,, 638.00,"28,",,Bradburn Home,BW-61366, 638.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61366_100x.jpeg,www.bradburnhome.com,Aragon,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61365.jpeg,,,,,,,,,,, 578.00,"32,",,Bradburn Home,BW-61365, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61365_100x.jpeg,www.bradburnhome.com,BW-61365,True,{},
"69""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61363.jpeg,,,,,,,,,,, 878.00,"69,",,Bradburn Home,BW-61363, 878.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61363_100x.jpeg,www.bradburnhome.com,BW-61363,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61361.jpeg,,,,,,,,,,, 478.00,"28,",,Bradburn Home,BW-61361, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61361_100x.jpeg,www.bradburnhome.com,BW-61361,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/BW-61360.jpeg,,,,,,,,,,, 478.00,"25,",,Bradburn Home,BW-61360, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/BW-61360_100x.jpeg,www.bradburnhome.com,BW-61360,True,{},
